"address/city","address/community","address/neighborhood","address/state","address/streetAddress","address/subdivision","address/zipcode","bathrooms","bedrooms","currency","description","latitude","livingArea","longitude","photos/0","photos/1","photos/2","photos/3","photos/4","photos/5","photos/6","photos/7","photos/8","photos/9","photos/10","photos/11","photos/12","photos/13","photos/14","photos/15","photos/16","photos/17","photos/18","photos/19","photos/20","photos/21","photos/22","photos/23","photos/24","photos/25","photos/26","photos/27","photos/28","photos/29","photos/30","photos/31","photos/32","photos/33","photos/34","photos/35","photos/36","photos/37","photos/38","photos/39","photos/40","photos/41","photos/42","photos/43","photos/44","photos/45","photos/46","photos/47","photos/48","photos/49","photos/50","photos/51","photos/52","photos/53","photos/54","photos/55","photos/56","photos/57","photos/58","photos/59","photos/60","photos/61","photos/62","photos/63","photos/64","photos/65","photos/66","photos/67","price","url","yearBuilt"
"Tujunga",,,"CA","7802 1/5 Apperson St",,"91042","1","1","USD","Completely remodeled 1BD/1BATH open floor plan available in Sunland. The gourmet kitchen has custom cabinets, quartz counter top and stainless steel appliances that include Gas Range, Microwave, Dishwasher. Washer and Dryer inside the unit for convenience. Recessed lighting in Living room and Bedroom. There is a second unit on this property.","34.255977630615234","624","-118.29843139648438","https://photos.zillowstatic.com/fp/51eefd5e76123058921b055383171545-p_f.jpg","https://photos.zillowstatic.com/fp/7df977bbedd87c0d9c53650f8d317f99-p_f.jpg","https://photos.zillowstatic.com/fp/2019856ea14ededd46b0e715b280a3e2-p_f.jpg","https://photos.zillowstatic.com/fp/c99d47752c9dc894f23a045e7f4147e0-p_f.jpg","https://photos.zillowstatic.com/fp/67fbabb167fe60744f0cf44aa15d0854-p_f.jpg","https://photos.zillowstatic.com/fp/5e2059c4fdfcfb0dc088aa6f3063bc7c-p_f.jpg","https://photos.zillowstatic.com/fp/b537473db4fdbea5f747f0382d8aa01f-p_f.jpg","https://photos.zillowstatic.com/fp/6d95f687ede0ec709730a8ff889bad76-p_f.jpg","https://photos.zillowstatic.com/fp/2995aad7aa2851c471ad31c1cff3d84d-p_f.jpg","https://photos.zillowstatic.com/fp/4717730beae8b4069871479fdf691d23-p_f.jpg","https://photos.zillowstatic.com/fp/22108c98dd8099302099ca716b77ea54-p_f.jpg","https://photos.zillowstatic.com/fp/9c004a110937207af3b5bdca158fc0fa-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1500","https://www.zillow.com/homedetails/7802-1-5-Apperson-St-Tujunga-CA-91042/2078564402_zpid/","1957"
"Sun Valley",,,"CA","7544 Denny Ave",,"91352","2.5","3","USD","3bed 2.5bath house available ASAP. Brand new build, less than two years old. All appliances included. House has front yard, private rear patio, laundry, one car garage and parking. Pets ok with deposit. No smoking.

Owner pays all utilities","34.20777130126953","1200","-118.36473083496094","https://photos.zillowstatic.com/fp/7b97ff1f37788a86701ef0a665abe842-p_f.jpg","https://photos.zillowstatic.com/fp/6b2bcdec5b483aac640443165f10629e-p_f.jpg","https://photos.zillowstatic.com/fp/fb35ce1d140997e43f71132aee97250d-p_f.jpg","https://photos.zillowstatic.com/fp/27e9283a6d4dec2896344ad4d4224ed0-p_f.jpg","https://photos.zillowstatic.com/fp/07b66bb7851615a079f3f7cb73f0dc3f-p_f.jpg","https://photos.zillowstatic.com/fp/30464fe4d9b1ada0c3b8d4308878e7dd-p_f.jpg","https://photos.zillowstatic.com/fp/99761b6c53ea8ceb3c495b9782f7db62-p_f.jpg","https://photos.zillowstatic.com/fp/1105a29db8cc1945f7db6824c59215d7-p_f.jpg","https://photos.zillowstatic.com/fp/10945c213e042fd8ca92bc886a9d7700-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3000","https://www.zillow.com/homedetails/7544-Denny-Ave-Sun-Valley-CA-91352/2094590101_zpid/","2017"
"North Hollywood",,,"CA","12752 Lemay St",,"91606","2","4","USD","Charming 4 bedroom, 2 bathroom home located in the heart of North Hollywood's desirable and quiet Valley Glen neighborhood. Built in 1947 and expanded and remodeled in the 90's, this home contains almost 1,400 sqft of living area featuring an open floor plan with tile floors, recessed lighting, central air and heat (new Nest thermostat), smooth ceilings, ceiling fans, updated kitchen with granite countertop and full granite backsplash, new microwave and gas stove, laundry room with utility sink, a glass sliding door leading to the rear patio and yard, and 2-car garage with automatic garage door opener and sectional garage door. Four cars can park on the widened concrete driveway. This home is complete with new interior paint and new water heater. Guest unit attached to main house has a separate entrance and long term tenant.","34.19150161743164","1400","-118.41104888916016","https://photos.zillowstatic.com/fp/311c1394250eb610a628b068d38f5107-p_f.jpg","https://photos.zillowstatic.com/fp/0738f176d5dc4080ccf7565d43f24ae8-p_f.jpg","https://photos.zillowstatic.com/fp/53d0a0caaf0d8a5b32b92fc581c30d83-p_f.jpg","https://photos.zillowstatic.com/fp/222c81fb0f6059267e1de0cd1fffadd9-p_f.jpg","https://photos.zillowstatic.com/fp/17d685e637dd4109e3d5ee9ad1fcd852-p_f.jpg","https://photos.zillowstatic.com/fp/4aad1239451af213a6eb6b50cad0135b-p_f.jpg","https://photos.zillowstatic.com/fp/e7d9e1d6c89de7b44cabb0ec7de93e35-p_f.jpg","https://photos.zillowstatic.com/fp/1353ead35ccc8c2f50a4cb3193c696a7-p_f.jpg","https://photos.zillowstatic.com/fp/c6ac13244ef8ca901e41eba8870c7caf-p_f.jpg","https://photos.zillowstatic.com/fp/31ed71a5b7c647d252ec5b1ef59f5e1a-p_f.jpg","https://photos.zillowstatic.com/fp/500a4aa6cdf02e5a038245738dd77386-p_f.jpg","https://photos.zillowstatic.com/fp/0f22a7c4159e984a16a8889450e06f3d-p_f.jpg","https://photos.zillowstatic.com/fp/8d8c81ae59a63c5edd46bd79195b1b2e-p_f.jpg","https://photos.zillowstatic.com/fp/7a9e964ed811bf8c125c9e776ea58ff9-p_f.jpg","https://photos.zillowstatic.com/fp/66a43a870a354d9b399c595897a233c8-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3950","https://www.zillow.com/homedetails/12752-Lemay-St-North-Hollywood-CA-91606/20005182_zpid/","1947"
"North Hollywood",,,"CA","6844 Ben Ave #1",,"91605","1","1","USD","Spacious and Elegant 1 Bedroom Apartment Located In Quiet North Hollywood Complex Minutes from the Arts District and New Noho West!

This First Floor Spacious 1 Bedroom Features:

Huge Private Patio * Modern Oak Tile Flooring * Designer Kitchen Cabinets * Granite Counters * New Appliances * Modern Two Tone Paint * Large Bedroom * Built in Shelving and Closet Space * Stainless Steel Plumbing Fixtures * Gated Parking Pets Welcome * Laundry On Site","34.194793701171875","817","-118.39431762695312","https://photos.zillowstatic.com/fp/e34c63c01dc1f7df56f033a29ac5d65a-p_f.jpg","https://photos.zillowstatic.com/fp/8fb059bdab68fc60caede50093c2749f-p_f.jpg","https://photos.zillowstatic.com/fp/0cea704f276349a2095ff6a2aa837ca3-p_f.jpg","https://photos.zillowstatic.com/fp/c229173d60b505610db549c33c7aa731-p_f.jpg","https://photos.zillowstatic.com/fp/aad57930813be9c630cc160e5a39be07-p_f.jpg","https://photos.zillowstatic.com/fp/ae46dd41e61ed851ffda8a25634fb53b-p_f.jpg","https://photos.zillowstatic.com/fp/d79f6a77b8030beb90ac39eaceb8e5ae-p_f.jpg","https://photos.zillowstatic.com/fp/eb7bda2de81cb5c4988350798c849f6b-p_f.jpg","https://photos.zillowstatic.com/fp/b80ec28c339a27b98055c023dbc0cdea-p_f.jpg","https://photos.zillowstatic.com/fp/fccd26c4d1e942750706612633f3712e-p_f.jpg","https://photos.zillowstatic.com/fp/ea50dde9046d3ec19e12ddc5c2f1d468-p_f.jpg","https://photos.zillowstatic.com/fp/db8680d2d13dee845beddefe6ae9dbcb-p_f.jpg","https://photos.zillowstatic.com/fp/680ddb8782d43bafc72d332ad2b98fd7-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1595","https://www.zillow.com/homedetails/6844-Ben-Ave-1-North-Hollywood-CA-91605/2077784095_zpid/",
"Pacoima",,,"CA","12320 Osborne Pl #25",,"91331","2","2","USD","HUGE 2 BEDROOM 2 BATH APARTMENT CENTRAL PACOIMA WITH LARGE PRIVATE PATIO

 GRANITE COUNTERS * CHEFS KITHCEN NEW APPLIANCES * MODERN PORECALIN TILE FLOORING * CENTRAL AC * SMART NEST * 2 CAR PARKING * MODERN STONE GRAY PAINT * LAUNDRY ON SITE 
 * PETS WELCOME","34.25980758666992","1175","-118.40078735351562","https://photos.zillowstatic.com/fp/72bb8f5f789f3dc5d7ab17744712ed36-p_f.jpg","https://photos.zillowstatic.com/fp/124771a4f825f5f81646c396e8d0bb64-p_f.jpg","https://photos.zillowstatic.com/fp/5b57f273bd4a3eeca4fd6b1557fbd57a-p_f.jpg","https://photos.zillowstatic.com/fp/e0176ee2918d0a7f0b962a0de1f43746-p_f.jpg","https://photos.zillowstatic.com/fp/05f09a149f5863769264884a49522054-p_f.jpg","https://photos.zillowstatic.com/fp/3c7ee69ed0bea4b73e225f7ca31a7edc-p_f.jpg","https://photos.zillowstatic.com/fp/5aa2aff8fc9f1418ba740c585bfa4aba-p_f.jpg","https://photos.zillowstatic.com/fp/c3d7796d8887aa3993a838fd7b56e1c9-p_f.jpg","https://photos.zillowstatic.com/fp/89b046f0b026c110a851f74b399b9179-p_f.jpg","https://photos.zillowstatic.com/fp/fa7db29fd030a660ed97358e5b974442-p_f.jpg","https://photos.zillowstatic.com/fp/79e4bf343605a2873804d505354e02cf-p_f.jpg","https://photos.zillowstatic.com/fp/effb3743ce0277e45b357907bb1bc667-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1895","https://www.zillow.com/homedetails/12320-Osborne-Pl-25-Pacoima-CA-91331/2083154832_zpid/",
"North Hollywood",,,"CA","6819 Whitsett Ave #207",,"91605","1","1","USD","Extra large one bedroom,central A/C,laminate floors,fireplace,stove,dishwasher,onsite laundry,gated entry and garage,clean newer building,close to freeways and bus stop.","34.19454574584961","970","-118.40570831298828","https://photos.zillowstatic.com/fp/d9c0c670de6aa8f947788b9d08ced8ea-p_f.jpg","https://photos.zillowstatic.com/fp/2be759d9d5845c92c0b8c91431e33681-p_f.jpg","https://photos.zillowstatic.com/fp/d40eda05129733b906a03b5977490dc8-p_f.jpg","https://photos.zillowstatic.com/fp/ecae99e3a19cb8fe6cd3d6865d8cf451-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1500","https://www.zillow.com/homedetails/6819-Whitsett-Ave-207-North-Hollywood-CA-91605/2077786660_zpid/",
"North Hollywood",,,"CA","12544 Blythe St",,"91605","2","3","USD","Don't miss out on this charming home! Inside, you'll find plenty of living space to spread out and make memories. The beautiful kitchen includes updated appliances and lots of space to cook and entertain. Make this home yours today! 

This Invitation Home is being enjoyed by another resident, but it will be available soon. You can still apply contact us for more details or apply now.

CONSENT TO TEXT MESSAGING: By entering your mobile phone number, you expressly consent to receive text messages from Invitation Homes. Msg & Data rates may apply.

 Lease your Invitation Home through InvitationHomes.com or with the help of a licensed leasing agent. All leasing information is believed to be accurate, but changes may have occurred since photographs were taken and square footage is estimated. Furthermore, prices and dates may change without notice. Please note, refrigerators are not included in any of our California homes our residents must provide their own refrigerator. Invitation Homes does not lease homes through Craigslist or other classified advertising services. Please note this home may be governed by a HOA and could require additional applications and/or fees. To better serve our residents, Invitation Homes is pet-friendly with some breed restrictions and allows up to three pets with a monthly fee. Air Filter Delivery service is required at an additional fee above the rental price. If your home has a pool, there is a $95 monthly pool fee. Broker participation welcome, so please refer to MLS. Please contact your leasing agent for more information.","34.21464157104492","1357","-118.40690612792969","https://photos.zillowstatic.com/fp/2afb2e0a50c041db62e3f9e3ea20066c-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3320","https://www.zillow.com/homedetails/12544-Blythe-St-North-Hollywood-CA-91605/19998709_zpid/","1953"
"North Hollywood",,,"CA","6863 Whitsett Ave APT 2",,"91605","1","1","USD","Bright and Sunny 1 Bedroom Unit Available! Lower Unit, Hardwood Floors, Freshly Painted. Laundry on-site. One parking space included. Close to freeways, grocery stores, shops and more!

Owner pays water/trash. One Year Lease. $40 Application Fee","34.19558334350586",,"-118.40542602539062","https://photos.zillowstatic.com/fp/44d1a653dec337f2c0fc1ecd5aa11d47-p_f.jpg","https://photos.zillowstatic.com/fp/e32f39402e8e71ee1bb6626638272e43-p_f.jpg","https://photos.zillowstatic.com/fp/18c96718c8eecf7dc089b2f545f12219-p_f.jpg","https://photos.zillowstatic.com/fp/fac4cddfaf032c714e195191703fc42c-p_f.jpg","https://photos.zillowstatic.com/fp/7fda3e9ee3b8f98f808e9b10209cbfd8-p_f.jpg","https://photos.zillowstatic.com/fp/bc795ee6c7edc80a412b4720122b16f1-p_f.jpg","https://photos.zillowstatic.com/fp/1a78ec9fa2d1b0b6718f8ef218ffbae3-p_f.jpg","https://photos.zillowstatic.com/fp/893821b51e1483a14226290a753841e3-p_f.jpg","https://photos.zillowstatic.com/fp/2d91ce5d76ce58c8275617b3c126704a-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1495","https://www.zillow.com/homedetails/6863-Whitsett-Ave-APT-2-North-Hollywood-CA-91605/2077789292_zpid/",
"North Hollywood",,,"CA","5950 Fulcher Ave #8",,"91601","1","1","USD","Great location! Close to the No-Ho District Strip, fast food, Metro, gym, and Pubs. Large second floor corner unit with wood floors. Bright and airy living room with high ceilings and a bay window. Nice kitchen with white counters and granite counter top, ceramic tile floors and electric stove/oven. Spacious bedroom with high ceiling and ceiling fan. Large full bathroom. More pictures coming soon. 

1 bedroom, 1 bath, 1 parking space, laundry on site, water and trash included

You are welcome to take a drive by and check out the area. If interested please call Brenda to schedule a time to see the unit. Screening fee of $30 per person to be submitted with application only. Small pet welcome with deposit and city license. Good credit only need apply.

owner pays for water and trash","34.179134368896484","685","-118.37289428710938","https://photos.zillowstatic.com/fp/f7fd5e4c277784d2d1f72e46337a7afa-p_f.jpg","https://photos.zillowstatic.com/fp/2219905edc6b4f8c79882b02d5245beb-p_f.jpg","https://photos.zillowstatic.com/fp/cf0991c9495c865b837a3b4c7dcd25dd-p_f.jpg","https://photos.zillowstatic.com/fp/87648bbc7090949e0063e6cf48aa7f62-p_f.jpg","https://photos.zillowstatic.com/fp/0a50aadcc9782c9c82919643d8041f74-p_f.jpg","https://photos.zillowstatic.com/fp/06c747675c947ad92d49a2b41bcb7bc3-p_f.jpg","https://photos.zillowstatic.com/fp/408a2a0c46adcc1d48dfa4cb6230b0c2-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1695","https://www.zillow.com/homedetails/5950-Fulcher-Ave-8-North-Hollywood-CA-91601/2077795843_zpid/",
"North Hollywood",,,"CA","6256 Beck Ave",,"91606","1","1","USD","Great upstairs unit in a small garden building in North Hollywood. Beautiful hardwood floors , and new stainless appliances. Wall furnace for heating and wall AC for cooling.

Owner pays for water.
Gas & Electric with trash is on tenant","34.18470764160156","750","-118.38308715820312","https://photos.zillowstatic.com/fp/e8471637a7b61cfc8175d49979cabe42-p_f.jpg","https://photos.zillowstatic.com/fp/2423bd3b9d61a4fc9621acd4cc9184db-p_f.jpg","https://photos.zillowstatic.com/fp/4a6d4ba90ea41d3903488d550e7032c3-p_f.jpg","https://photos.zillowstatic.com/fp/429ed9068a801fa3f61272f405260a81-p_f.jpg","https://photos.zillowstatic.com/fp/23b4991438e761d5877f5c03cbf92b6d-p_f.jpg","https://photos.zillowstatic.com/fp/40c79942229034b4feba68646fcd314b-p_f.jpg","https://photos.zillowstatic.com/fp/07886cdbf8e15c5efaa2a1c5e5cb1649-p_f.jpg","https://photos.zillowstatic.com/fp/a43ddbf071b4a3110b1337acc42ecd47-p_f.jpg","https://photos.zillowstatic.com/fp/3a49f1354e97f7852cdd2a14819eb332-p_f.jpg","https://photos.zillowstatic.com/fp/cb042636596c07edc138ba20d04d8a9c-p_f.jpg","https://photos.zillowstatic.com/fp/94e42cdcbc24b496681f9e72c58447c7-p_f.jpg","https://photos.zillowstatic.com/fp/6d7c1e82919cc93b2f02e1b0e89b43c0-p_f.jpg","https://photos.zillowstatic.com/fp/662d657dd7237e6b4b18a1b391bff853-p_f.jpg","https://photos.zillowstatic.com/fp/52a40536482fd28bb09c3f47a4d00ab8-p_f.jpg","https://photos.zillowstatic.com/fp/6e2e39ba8a27c04ec58cfebd82a7bd17-p_f.jpg","https://photos.zillowstatic.com/fp/9978de34e885261a5cbbeacb6d26ac44-p_f.jpg","https://photos.zillowstatic.com/fp/abe2d17fe7db3486725278ed2f7d73b4-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1700","https://www.zillow.com/homedetails/6256-Beck-Ave-North-Hollywood-CA-91606/2094732412_zpid/",
"North Hollywood",,,"CA","6546 Satsuma Ave #B",,"91606","1",,"USD","Utilities included. Cozy and bright backhouse/studio on a tree lined residential street in North Hollywood adjacent to Burbank with its own large private and grassy backyard with lush landscaping. Lemon tree and rose bushes surround this quiet backhouse. No shared wall with the front unit.
Kitchenette, shower, granite countertop with stainless steel sink, new paint. Automatic sprinklers. Wall A/C and heater. Large wooden deck with green garden view. Gardener service and utilities (water, power, gas, and trash) included. Street parking. 
Conveniently located within walking distance to bus stops, Target, CVS, church, and community recreation center. Cats okay with a pet deposit. No dogs. One year lease minimum. Security deposit requirement is $1,400 on approved credit. Available now.

Water, electric, gas and trash included.","34.189876556396484","400","-118.3667221069336","https://photos.zillowstatic.com/fp/eea7fc7700e154ea07acffc89f5688b5-p_f.jpg","https://photos.zillowstatic.com/fp/035d620aa58fa0a4dea694aeade324da-p_f.jpg","https://photos.zillowstatic.com/fp/2c5a3048d58a92274d54447525416810-p_f.jpg","https://photos.zillowstatic.com/fp/a8b7e38a5d6a1d48ac35be8d9ccd4fc0-p_f.jpg","https://photos.zillowstatic.com/fp/d212f2b740695625550daddc2d4d8d90-p_f.jpg","https://photos.zillowstatic.com/fp/287702a5bafcf7727f7b2a7ccb1465e7-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1350","https://www.zillow.com/homedetails/6546-Satsuma-Ave-B-North-Hollywood-CA-91606/2077809336_zpid/","1962"
"North Hollywood",,,"CA","11808 Kittridge St #26",,"91606","2","2","USD","Modern and Elegantly Remodeled 2 Bedroom 2 Bath Apartment Located in the heart of Hip and Trendy section of North Hollywood adjacent to the Noho Arts District and Studio City Featuring: 
Modern Porcelain Tile Floors * Dual Panel Windows * Granite Counters * New Appliances * Large Bedrooms with Double Closets * New Sleek Tub & Standing Tile Shower * Modern Stone Grey Paint * A+C * Gated Parking * Pets Welcome * Sparking Pool * Laundry on Site

12 Month Lease","34.190311431884766","1156","-118.39035034179688","https://photos.zillowstatic.com/fp/cdf92e33d9f868bc6aea8ee1695397e6-p_f.jpg","https://photos.zillowstatic.com/fp/9bc5d1af6dfeb792af9989a385141999-p_f.jpg","https://photos.zillowstatic.com/fp/1659f9f14fcaf92f89f2c4a049da1dad-p_f.jpg","https://photos.zillowstatic.com/fp/76c1d6aa33acdd86eea7e4456226f211-p_f.jpg","https://photos.zillowstatic.com/fp/ad0045b1250b746fc3aa34ce7236e1b4-p_f.jpg","https://photos.zillowstatic.com/fp/0b0fbb804e50321e4bc724589b02275e-p_f.jpg","https://photos.zillowstatic.com/fp/d44b231b9f2e7f724d09a18e70a2f8e2-p_f.jpg","https://photos.zillowstatic.com/fp/c786c5017dd95de5a11a0fc70d9b1404-p_f.jpg","https://photos.zillowstatic.com/fp/f8e47c8fd2d8941e3be3b34fe335a577-p_f.jpg","https://photos.zillowstatic.com/fp/3266a22650fce217dfc9053dd194355a-p_f.jpg","https://photos.zillowstatic.com/fp/ea13de7218a9de2c5fcaf376a46419d9-p_f.jpg","https://photos.zillowstatic.com/fp/bff4f3caa5dc57e10c30096ddef15cb2-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1895","https://www.zillow.com/homedetails/11808-Kittridge-St-26-North-Hollywood-CA-91606/2080889726_zpid/",
"Tujunga",,,"CA","10101 Tujunga Canyon Blvd #6",,"91042","1","1","USD","Beautiful updated one bedroom one bath unit in Tujunga. One car parking.","34.24983596801758","600","-118.28610229492188","https://photos.zillowstatic.com/fp/ae488e69174ba846d7d882d99b2f3ca2-p_f.jpg","https://photos.zillowstatic.com/fp/3eda4cf374afe9a2ca0b802010e545de-p_f.jpg","https://photos.zillowstatic.com/fp/fef4a41f7fff5c5c24a05548c0167add-p_f.jpg","https://photos.zillowstatic.com/fp/23775b16abab34c1c0878490d6d93f06-p_f.jpg","https://photos.zillowstatic.com/fp/284861df5f8f91b58cea787714ec640c-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1600","https://www.zillow.com/homedetails/10101-Tujunga-Canyon-Blvd-6-Tujunga-CA-91042/2077810877_zpid/","1964"
"North Hollywood",,,"CA","6645 Fair Ave",,"91606","1","2","USD","This 842 square foot single family home has 2 bedrooms and 1.0 bathrooms. This home is located at 6645 Fair Ave, North Hollywood, CA 91606.","34.191532135009766","842","-118.37495422363281","https://photos.zillowstatic.com/fp/47154fbbfab79d1b231338e0e6c1cea9-p_f.jpg","https://photos.zillowstatic.com/fp/087889a1bbc8f8b51dcf2ff0db57206f-p_f.jpg","https://photos.zillowstatic.com/fp/044bb1d4cdfe4b42d660e7f17650a485-p_f.jpg","https://photos.zillowstatic.com/fp/46ea4f23c3b8466e2c5a430f755a7a67-p_f.jpg","https://photos.zillowstatic.com/fp/2d1eb573007ecd5dc7aa9c5914e31879-p_f.jpg","https://photos.zillowstatic.com/fp/4fe8e8f22e245bf343c55995f3490533-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2450","https://www.zillow.com/homedetails/6645-Fair-Ave-North-Hollywood-CA-91606/20003058_zpid/","1947"
"Pacoima",,,"CA","12403 Sonoma Dr",,"91331","2.5","4","USD","Modern 2004 Built open floor plan 2 story home ,large & bright ,high ceilings living and dinning combo in this 4 Bedroom 2 1/2 bath with attached 2 car garage . Open nice size kitchen .Large master suite with walk in closet and large private master bath,laundry room/hook up in second floor next to the bedrooms (All bedrooms are upstairs). Nice paved backyard ,quite complex,close to shopping,restaurants & freeways,great location just minutes away from freeway 210 ,118 & 5 ,guest parking in the complex","34.278343200683594","1810","-118.40345764160156","https://photos.zillowstatic.com/fp/ae22d06c600523927322cbf8273e5be9-p_f.jpg","https://photos.zillowstatic.com/fp/5c44055ce71702c02b00807c639bb0f2-p_f.jpg","https://photos.zillowstatic.com/fp/dc810ed057c5f908647e7be9fd63fa3f-p_f.jpg","https://photos.zillowstatic.com/fp/d81e7fd162042eead56174735b531413-p_f.jpg","https://photos.zillowstatic.com/fp/5da8f8862f08f580ed8d709801647b6d-p_f.jpg","https://photos.zillowstatic.com/fp/1da235a3d6b64e9a709c954ad0892f14-p_f.jpg","https://photos.zillowstatic.com/fp/a2a0bbc52ee4e990ac071c532b148ad0-p_f.jpg","https://photos.zillowstatic.com/fp/71f9f5e4c17d623f84c74cb84695d5a7-p_f.jpg","https://photos.zillowstatic.com/fp/468f416f3b863cf35d22dcc7138526af-p_f.jpg","https://photos.zillowstatic.com/fp/8010e75361aa4786c51a18bf7ca57f52-p_f.jpg","https://photos.zillowstatic.com/fp/bcf4fca03900bda19830167d667e68bd-p_f.jpg","https://photos.zillowstatic.com/fp/148c42f5ced2b079d0a7ef1e26cdf7bc-p_f.jpg","https://photos.zillowstatic.com/fp/a958cdb7eb0e8b6efd120ccf665f1e93-p_f.jpg","https://photos.zillowstatic.com/fp/9560e95df8a8cf12a80e368152b8a506-p_f.jpg","https://photos.zillowstatic.com/fp/b903f28aba8829473092e82960aaf543-p_f.jpg","https://photos.zillowstatic.com/fp/371c15752c50fd7fd5f239024de87283-p_f.jpg","https://photos.zillowstatic.com/fp/b9bec25da3112aa4833cc45bcf61acf2-p_f.jpg","https://photos.zillowstatic.com/fp/5a1de941c049dcdea0c9e4f860f428ff-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2950","https://www.zillow.com/homedetails/12403-Sonoma-Dr-Pacoima-CA-91331/63723615_zpid/","2004"
"Sunland",,,"CA","Brownstone St",,"91040","1","1","USD","I have a unit for rent. Great location! 462 sq. ft ADU that includes brand new refrigerator, microwave, gas, attic storage, private entrance, gated fence, washer and dryer, assigned parking, on a peaceful and quiet culdesac, one bathroom with brand new tiled tastefully shower, mini split AC, and many more. Pictures coming soon along with the address. Asking for $1,800. Thank you.","34.26940155029297","462","-118.30924224853516","https://maps.googleapis.com/maps/api/streetview?location=%28Undisclosed+Address%29%2C+Sunland%2C+CA+91040&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=5Ju0NzZVFCNf1TLS_A-rSBqpNqA=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1800","https://www.zillow.com/homedetails/Brownstone-St-Sunland-CA-91040/2077827754_zpid/",
"North Hollywood",,,"CA","7221 Beck Ave #7221",,"91605","1","1","USD","Se habla espanol

Completely remodeled one bedroom units with all new appliances, kitchen cabinetry, quartz countertops, tile floors, new laminate floors throughout, all new tile in bathrooms, large 36 inch vanities, large ample bathrooms with storage. Spacious natural light make these units very cozy and comfortable. Hook up connections for stackable washer and dryer inside unit.
Rear access for all units.

Terms
One year lease
One tenant per unit
One parking garage per unit
No pets
Security deposit and 1st months rent required 

Call for more information we are accepting applications now.

Owner pays for water and trash
Tenant pays for gas and electricity","34.201904296875","650","-118.38374328613281","https://photos.zillowstatic.com/fp/f077917a4ee4ca22444662a4bfca0ba7-p_f.jpg","https://photos.zillowstatic.com/fp/3ae4140d2e1fbc8359bdd5dd6999e16d-p_f.jpg","https://photos.zillowstatic.com/fp/612c6eb56a6f5dc406d3140905508706-p_f.jpg","https://photos.zillowstatic.com/fp/7ca5fbda2b4a6b1444a63c733b0c2c97-p_f.jpg","https://photos.zillowstatic.com/fp/32effa4c608f85c9b2872ae1d701659a-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1650","https://www.zillow.com/homedetails/7221-Beck-Ave-7221-North-Hollywood-CA-91605/2080061253_zpid/",
